sample_id,state,district,location_name,elevation_m,slope_deg,aspect_deg,profile_curvature,plan_curvature,topographic_wetness_index,dist_to_fault_m,dist_to_drainage_m,lithology_code,lulc_code,rainfall_24h_mm,rainfall_72h_antecedent_mm,rainfall_intensity_mm_h,soil_moisture_pct,pore_water_pressure_kpa,tilt_rate_mm_h,failure_probability,landslide_occurred
NER-SIM-01780,Manipur,Noney,Tupul Railway Corridor Section,896.4,39.15,98.6,-0.0077,-0.0392,5.43,119.6,268.5,4,2,17.6,24.0,1.87,39.7,4.18,0.054,0.2114,0
NER-SIM-01781,Sikkim,Pakyong,NH-10 Sevoke-Gangtok Corridor,1203.3,43.41,107.1,0.0776,-0.0643,5.01,2803.0,776.0,4,2,4.9,8.4,0.54,31.8,1.04,0.052,0.0884,0
NER-SIM-01782,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,584.2,39.89,345.6,-0.0081,-0.012,4.25,1623.9,336.3,2,2,10.7,7.0,0.93,41.1,0.82,0.059,0.0851,0
NER-SIM-01783,Sikkim,Pakyong,NH-10 Sevoke-Gangtok Corridor,1029.3,47.12,310.4,-0.1173,-0.0128,3.77,1190.8,65.0,2,2,24.0,76.3,3.71,54.7,2.76,0.0,0.2281,0
NER-SIM-01784,Tripura,North Tripura,Jampui Hills Ridge Corridor,227.3,26.68,121.4,0.0104,0.0317,7.95,416.2,539.8,1,1,5.3,5.5,0.54,30.8,1.3,0.067,0.0439,0
NER-SIM-01785,Manipur,Noney,Tupul Railway Corridor Section,339.9,38.88,293.1,0.0591,0.0486,2.0,131.4,314.3,2,1,175.3,471.7,33.47,70.7,0.79,0.026,0.9025,1
NER-SIM-01786,Nagaland,Phek,Phek-Meluri Road Corridor,1824.7,36.46,304.0,0.0186,-0.0836,5.91,1136.2,226.9,2,3,32.3,45.1,2.25,43.7,2.95,0.063,0.1652,0
NER-SIM-01787,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1094.6,34.19,293.6,0.0008,-0.0091,5.31,384.4,1088.7,2,4,64.1,197.9,8.66,69.9,2.93,0.0,0.3911,0
NER-SIM-01788,Sikkim,Mangan,North Sikkim Highway (Chungthang),1681.2,44.7,47.0,-0.0074,0.0105,4.55,2366.6,19.8,5,4,46.2,87.2,11.83,47.0,2.63,0.033,0.338,0
NER-SIM-01789,Assam,Karbi Anglong,Diphu-Bokajan Escarpment,206.1,30.25,206.7,0.0106,0.0015,5.79,4738.6,332.0,1,3,8.1,6.0,0.75,34.6,2.06,0.075,0.0753,0
NER-SIM-01790,Manipur,Chandel,NH-102 Imphal-Moreh Corridor,1469.6,33.37,199.9,-0.0018,0.0506,5.02,1003.4,36.0,2,3,101.5,224.6,21.54,77.9,14.05,0.061,0.7982,1
NER-SIM-01791,Arunachal Pradesh,West Kameng,Bhalukpong-Bomdila-Tawang Route,2182.5,53.01,19.7,0.0185,-0.0092,6.9,1313.0,43.3,5,3,0.4,0.4,0.05,33.7,1.24,0.054,0.2869,0
NER-SIM-01792,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1643.3,25.33,249.6,-0.0073,0.0074,4.38,189.6,236.9,2,1,18.1,48.8,3.23,42.8,3.57,0.035,0.0772,0
NER-SIM-01793,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,1448.8,24.82,279.7,0.0345,0.0753,4.57,6679.0,54.5,1,1,3.5,5.9,0.25,30.7,4.58,0.0,0.0297,0
NER-SIM-01794,Meghalaya,East Khasi Hills,NH-6 Shillong-Tamabil Highway,1340.8,24.4,339.8,-0.0829,0.0779,5.63,527.0,549.8,1,2,14.9,8.9,2.45,34.7,3.46,0.059,0.0859,0
NER-SIM-01795,Assam,Karbi Anglong,Diphu-Bokajan Escarpment,737.2,23.65,226.3,0.0422,-0.1225,5.96,1209.0,335.9,1,3,10.0,7.0,0.82,24.2,4.68,0.109,0.062,0
NER-SIM-01796,Nagaland,Phek,Phek-Meluri Road Corridor,1906.7,37.04,312.4,0.0475,0.1097,2.69,6.8,66.0,2,1,1.6,0.8,0.16,32.1,0.94,0.028,0.0449,0
NER-SIM-01797,Tripura,North Tripura,Jampui Hills Ridge Corridor,629.5,29.92,290.4,-0.0065,0.0263,6.93,606.3,1431.5,1,1,189.4,572.5,53.08,74.5,5.59,0.068,0.9318,1
NER-SIM-01798,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1647.5,23.16,34.5,0.0058,0.0173,9.27,509.0,418.3,2,4,21.6,43.3,5.4,37.4,1.6,0.068,0.0439,0
NER-SIM-01799,Assam,Karbi Anglong,Diphu-Bokajan Escarpment,595.5,35.44,351.5,0.0169,-0.0902,6.14,156.2,452.5,1,1,7.3,11.9,0.99,39.2,4.0,0.017,0.0836,0
NER-SIM-01800,Assam,Karbi Anglong,Diphu-Bokajan Escarpment,456.8,13.94,71.5,0.0415,0.0017,6.49,120.4,70.1,1,1,92.6,220.4,13.21,74.3,6.79,0.128,0.4663,0
NER-SIM-01801,Sikkim,Pakyong,NH-10 Sevoke-Gangtok Corridor,1312.8,46.17,228.0,0.0141,-0.0131,6.19,1692.1,697.2,4,1,24.1,40.8,3.06,57.4,2.99,0.071,0.1356,0
NER-SIM-01802,Assam,Karbi Anglong,Diphu-Bokajan Escarpment,238.7,20.0,227.1,-0.0075,-0.097,8.94,31.6,129.6,1,3,0.6,0.5,0.09,39.2,1.78,0.005,0.0917,0
NER-SIM-01803,Assam,Dima Hasao,NH-27 Lumding-Haflong Hill Cut,655.2,33.21,245.8,0.0454,-0.0408,8.1,688.0,120.4,1,2,0.4,0.4,0.06,29.0,0.0,0.086,0.1865,0
NER-SIM-01804,Nagaland,Phek,Phek-Meluri Road Corridor,1764.7,41.21,295.9,0.0735,-0.0188,6.45,852.6,389.2,3,4,4.5,6.5,0.54,45.4,2.26,0.037,0.1206,0
NER-SIM-01805,Sikkim,Mangan,North Sikkim Highway (Chungthang),2009.4,33.6,12.3,0.0069,0.0356,5.33,1960.2,266.9,4,2,5.5,9.4,0.46,32.0,3.87,0.052,0.1274,0
NER-SIM-01806,Sikkim,Pakyong,NH-10 Sevoke-Gangtok Corridor,1061.6,47.14,175.3,0.0012,0.027,3.83,34.8,281.7,4,1,35.4,71.8,7.87,55.4,4.08,0.064,0.2746,0
NER-SIM-01807,Sikkim,Pakyong,NH-10 Sevoke-Gangtok Corridor,1133.5,23.0,59.7,-0.1174,0.0164,5.74,1774.3,373.5,3,1,125.3,335.9,18.66,88.0,37.9,0.04,0.6979,1
NER-SIM-01808,Assam,Karbi Anglong,Diphu-Bokajan Escarpment,291.5,29.6,25.5,-0.0177,0.0512,6.16,644.0,164.7,1,2,116.6,280.0,19.41,80.6,23.93,0.079,0.6834,1
NER-SIM-01809,Sikkim,Mangan,North Sikkim Highway (Chungthang),1694.9,50.02,299.8,0.0079,-0.0156,4.29,420.7,384.6,4,4,68.7,198.5,9.66,72.4,1.88,0.0,0.7187,1
NER-SIM-01810,Tripura,North Tripura,Jampui Hills Ridge Corridor,559.6,24.45,71.4,-0.007,0.0326,5.18,272.1,28.0,1,2,186.0,284.1,43.2,74.2,0.42,0.071,0.8538,1
NER-SIM-01811,Nagaland,Phek,Phek-Meluri Road Corridor,1428.7,40.33,65.4,-0.0189,-0.0647,4.72,176.5,35.3,2,1,55.9,94.9,12.64,51.1,1.28,0.02,0.3343,0
NER-SIM-01812,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1626.9,25.91,80.1,0.0043,-0.0228,4.1,1201.4,118.4,3,4,25.1,34.7,1.85,47.5,3.35,0.13,0.0713,0
NER-SIM-01813,Manipur,Noney,Tupul Railway Corridor Section,1031.5,42.18,207.6,0.0055,0.0588,2.69,520.5,129.6,2,1,34.3,54.5,4.37,46.9,1.91,0.068,0.1857,0
NER-SIM-01814,Assam,Karbi Anglong,Diphu-Bokajan Escarpment,898.3,32.5,123.6,0.0182,0.0268,5.07,1846.0,314.1,1,2,29.1,17.6,2.75,28.1,3.93,0.059,0.0736,0
NER-SIM-01815,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1647.0,16.8,92.8,-0.027,0.0746,7.02,108.4,226.9,1,2,69.3,174.4,8.72,67.9,2.67,0.138,0.3061,0
NER-SIM-01816,Sikkim,Mangan,North Sikkim Highway (Chungthang),1641.3,45.89,216.6,0.0329,-0.0179,3.13,2369.8,171.0,3,2,207.3,521.4,58.99,81.4,19.4,0.025,0.9874,1
NER-SIM-01817,Nagaland,Phek,Phek-Meluri Road Corridor,1507.7,29.82,188.2,-0.0705,-0.0012,4.42,167.3,207.2,1,1,42.2,74.9,6.03,54.6,2.12,0.084,0.1772,0
NER-SIM-01818,Nagaland,Phek,Phek-Meluri Road Corridor,1606.8,30.6,19.9,-0.0089,-0.0099,5.67,340.8,618.7,3,2,64.9,108.1,20.7,60.7,4.39,0.101,0.378,0
NER-SIM-01819,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1686.0,25.3,273.8,-0.0385,-0.0557,6.22,819.6,696.8,2,4,8.5,11.1,0.71,46.9,3.44,0.029,0.0432,0
NER-SIM-01820,Meghalaya,East Khasi Hills,NH-6 Shillong-Tamabil Highway,1260.7,26.06,13.5,-0.0734,-0.0222,6.43,700.7,887.2,2,1,153.2,267.6,42.88,80.5,13.74,0.039,0.6232,1
NER-SIM-01821,Meghalaya,East Khasi Hills,NH-6 Shillong-Tamabil Highway,1561.7,34.1,278.2,0.0948,-0.0435,3.88,1062.6,59.5,1,2,25.8,27.3,1.85,44.7,1.01,0.082,0.1915,0
NER-SIM-01822,Manipur,Chandel,NH-102 Imphal-Moreh Corridor,975.0,26.74,319.1,0.0395,-0.0021,4.06,246.9,17.0,3,1,89.5,174.6,11.54,79.2,12.33,0.008,0.4622,0
NER-SIM-01823,Meghalaya,East Khasi Hills,NH-6 Shillong-Tamabil Highway,1745.6,38.69,125.8,-0.0256,-0.0272,5.11,2773.3,272.3,2,2,64.3,194.2,14.55,86.7,26.42,7.702,0.6891,1
NER-SIM-01824,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1401.8,22.13,359.2,0.0262,-0.0452,4.01,2156.3,1214.0,1,4,141.8,430.8,25.27,83.7,19.53,0.055,0.8243,1
NER-SIM-01825,Manipur,Chandel,NH-102 Imphal-Moreh Corridor,1089.7,32.05,127.1,-0.0263,-0.04,4.2,829.6,5.9,3,3,3.2,2.2,0.51,43.1,1.77,0.044,0.2188,0
NER-SIM-01826,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1394.6,20.21,312.3,0.092,-0.0857,6.13,430.1,190.5,1,3,3.9,4.0,0.47,37.9,1.58,0.0,0.1788,0
NER-SIM-01827,Sikkim,Mangan,North Sikkim Highway (Chungthang),1346.0,45.7,338.5,0.0504,0.0423,2.88,1394.6,223.2,4,1,1.5,2.1,0.17,41.1,4.02,0.0,0.1249,0
NER-SIM-01828,Tripura,North Tripura,Jampui Hills Ridge Corridor,712.8,17.98,155.6,-0.0109,-0.0671,5.36,687.7,23.8,1,4,24.5,55.0,3.27,45.7,0.4,0.111,0.0648,0
NER-SIM-01829,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1270.7,31.16,155.7,0.0525,-0.0133,7.28,283.8,42.7,4,3,127.0,214.7,30.74,79.9,16.92,0.033,0.8141,1
NER-SIM-01830,Tripura,North Tripura,Jampui Hills Ridge Corridor,583.0,27.41,335.2,0.0212,0.1047,6.02,53.6,307.4,1,4,3.0,5.3,0.24,30.8,1.69,0.098,0.0712,0
NER-SIM-01831,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,997.0,25.36,255.3,-0.0366,0.0039,4.28,1798.6,14.9,2,2,12.3,14.3,1.17,44.7,3.06,0.0,0.0766,0
NER-SIM-01832,Tripura,North Tripura,Jampui Hills Ridge Corridor,558.5,17.36,155.7,0.0719,-0.0005,7.06,4.9,433.9,1,3,94.0,211.4,13.95,72.0,1.75,0.115,0.4376,0
NER-SIM-01833,Arunachal Pradesh,West Kameng,Bhalukpong-Bomdila-Tawang Route,2086.0,42.34,258.8,-0.004,-0.0448,5.28,59.7,19.1,5,3,14.3,8.6,1.57,48.3,2.01,0.034,0.329,0
NER-SIM-01834,Sikkim,Mangan,North Sikkim Highway (Chungthang),1540.7,50.46,310.9,0.04,-0.0112,2.0,600.7,449.3,4,3,120.9,380.2,36.52,80.9,16.82,0.121,0.9494,1
NER-SIM-01835,Assam,Dima Hasao,NH-27 Lumding-Haflong Hill Cut,529.1,29.09,198.5,-0.0226,0.0804,5.42,2133.3,680.7,1,1,6.6,6.0,0.57,42.1,0.0,0.043,0.0484,0
NER-SIM-01836,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,851.4,34.52,255.6,-0.0922,-0.0533,4.96,667.9,1218.3,2,3,58.6,142.8,9.8,76.3,9.69,0.012,0.4068,0
NER-SIM-01837,Tripura,North Tripura,Jampui Hills Ridge Corridor,905.0,28.33,308.1,-0.036,-0.1156,9.64,41.9,347.2,1,1,78.9,216.3,11.17,90.5,23.39,0.044,0.7197,1
NER-SIM-01838,Meghalaya,East Khasi Hills,NH-6 Shillong-Tamabil Highway,1422.6,46.91,75.0,-0.0204,-0.054,4.76,357.9,128.7,2,4,75.2,211.6,11.74,86.9,21.67,1.244,0.7671,1
NER-SIM-01839,Nagaland,Phek,Phek-Meluri Road Corridor,1773.0,43.52,332.9,0.0201,0.0298,5.56,263.3,865.9,2,3,2.1,2.7,0.24,38.7,2.52,0.059,0.1081,0
NER-SIM-01840,Arunachal Pradesh,West Kameng,Bhalukpong-Bomdila-Tawang Route,2528.8,32.58,239.9,0.048,-0.0187,5.51,479.4,492.0,5,4,23.5,38.1,1.79,50.8,2.51,0.063,0.0999,0
NER-SIM-01841,Assam,Dima Hasao,NH-27 Lumding-Haflong Hill Cut,140.4,31.01,306.5,0.0092,0.0652,4.59,639.1,111.4,1,1,1.0,1.5,0.15,34.7,1.82,0.029,0.0485,0
NER-SIM-01842,Sikkim,Mangan,North Sikkim Highway (Chungthang),2039.5,52.01,290.5,0.0183,0.0556,3.31,736.6,155.4,5,1,6.1,8.4,0.45,27.8,2.89,0.054,0.1977,0
NER-SIM-01843,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,942.8,37.82,91.4,0.064,0.0426,3.86,970.7,161.4,1,1,166.2,316.3,36.43,81.5,22.32,0.03,0.8292,1
NER-SIM-01844,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,939.2,48.75,350.6,-0.0411,-0.0212,7.68,26.2,1227.9,2,1,0.5,0.4,0.07,36.1,0.0,0.108,0.0994,0
NER-SIM-01845,Manipur,Chandel,NH-102 Imphal-Moreh Corridor,640.7,25.97,148.5,-0.0401,0.0389,7.38,254.6,592.3,4,3,0.4,0.7,0.06,32.6,1.97,0.102,0.1241,0
NER-SIM-01846,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1602.3,36.09,117.2,0.0168,-0.0314,7.32,2726.9,340.5,2,1,33.0,43.8,4.83,49.6,4.15,0.0,0.0941,0
NER-SIM-01847,Assam,Dima Hasao,NH-27 Lumding-Haflong Hill Cut,708.8,17.08,359.5,0.0313,0.1013,7.38,340.6,99.6,1,2,27.5,44.7,2.69,30.9,2.57,0.0,0.0865,0
NER-SIM-01848,Arunachal Pradesh,West Kameng,Bhalukpong-Bomdila-Tawang Route,2369.7,40.91,80.3,0.0032,-0.0019,6.37,1537.0,1.9,5,1,12.7,9.6,1.8,24.6,4.23,0.014,0.1252,0
NER-SIM-01849,Assam,Karbi Anglong,Diphu-Bokajan Escarpment,839.5,24.86,152.7,-0.071,0.0699,5.83,3126.1,356.8,2,3,25.2,25.0,1.78,43.9,2.35,0.076,0.0941,0
NER-SIM-01850,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1918.0,30.09,356.5,-0.03,-0.0714,3.09,169.1,397.2,2,1,7.7,5.5,0.69,38.2,2.98,0.07,0.0731,0
NER-SIM-01851,Sikkim,Mangan,North Sikkim Highway (Chungthang),1536.1,46.52,238.6,-0.0657,-0.0151,4.83,3.3,1624.4,4,4,15.5,25.6,1.04,40.4,2.02,0.08,0.2488,0
NER-SIM-01852,Nagaland,Phek,Phek-Meluri Road Corridor,1997.8,40.3,180.0,0.0742,-0.0174,4.86,48.8,63.0,3,1,1.6,1.9,0.23,35.9,0.0,0.051,0.1003,0
NER-SIM-01853,Assam,Dima Hasao,NH-27 Lumding-Haflong Hill Cut,444.3,39.94,146.1,0.0749,-0.0197,3.36,951.6,1162.4,1,1,18.3,29.6,2.0,40.2,2.93,0.069,0.1061,0
NER-SIM-01854,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1341.1,31.22,338.6,-0.0271,0.0171,4.28,144.6,589.6,2,2,33.3,78.7,5.06,51.3,0.23,0.09,0.3022,0
NER-SIM-01855,Sikkim,Mangan,North Sikkim Highway (Chungthang),1426.5,52.35,142.5,0.0634,-0.0917,4.15,501.2,49.1,5,3,83.7,261.1,11.38,73.9,3.06,0.063,0.8302,1
NER-SIM-01856,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,1096.9,55.35,149.4,-0.0184,0.0225,2.76,1830.4,287.9,2,3,3.2,4.3,0.25,27.7,4.54,0.01,0.2674,0
NER-SIM-01857,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,1664.2,30.79,188.3,-0.0055,0.0311,4.04,109.7,142.1,1,4,4.9,4.7,0.46,32.3,3.96,0.046,0.1087,0
NER-SIM-01858,Arunachal Pradesh,West Kameng,Bhalukpong-Bomdila-Tawang Route,1776.8,44.58,109.2,-0.0069,-0.0269,4.2,215.8,706.9,5,1,2.5,3.3,0.27,37.9,0.59,0.033,0.0894,0
NER-SIM-01859,Assam,Karbi Anglong,Diphu-Bokajan Escarpment,50.0,16.7,189.0,0.0637,0.0498,4.93,1184.3,108.7,1,4,1.3,1.8,0.16,33.5,3.16,0.043,0.0465,0
NER-SIM-01860,Manipur,Chandel,NH-102 Imphal-Moreh Corridor,929.7,31.89,77.4,-0.0343,-0.0628,6.35,30.4,180.2,3,1,123.6,313.6,20.32,78.8,15.06,0.038,0.8096,1
NER-SIM-01861,Manipur,Chandel,NH-102 Imphal-Moreh Corridor,689.4,43.55,72.4,0.0258,-0.0071,3.37,1898.4,12.3,2,1,9.4,6.6,0.92,42.6,2.06,0.047,0.0732,0
NER-SIM-01862,Meghalaya,East Khasi Hills,NH-6 Shillong-Tamabil Highway,1765.2,31.55,200.5,0.0588,-0.0283,4.23,330.2,541.8,1,1,16.4,24.9,1.99,39.6,0.87,0.06,0.0566,0
NER-SIM-01863,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,1294.0,34.56,264.1,0.031,0.0319,8.62,521.7,1151.7,2,1,6.8,8.5,1.0,39.0,1.95,0.084,0.0617,0
NER-SIM-01864,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,977.7,22.99,147.0,0.006,0.1236,5.98,2689.8,7.9,2,1,5.8,7.8,0.44,35.6,2.21,0.03,0.0855,0
NER-SIM-01865,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,1439.8,35.16,257.7,-0.0015,-0.0067,5.09,1432.7,37.7,2,3,98.8,295.9,17.45,82.2,17.39,0.111,0.7763,1
NER-SIM-01866,Assam,Dima Hasao,NH-27 Lumding-Haflong Hill Cut,428.0,19.46,281.2,0.0637,0.0279,5.72,428.7,17.0,1,2,36.3,24.0,3.65,38.9,1.81,0.031,0.1398,0
NER-SIM-01867,Sikkim,Mangan,North Sikkim Highway (Chungthang),1614.8,47.06,29.4,-0.0689,0.0118,2.65,828.3,572.4,4,1,10.2,12.8,1.56,39.9,1.12,0.045,0.1481,0
NER-SIM-01868,Manipur,Chandel,NH-102 Imphal-Moreh Corridor,870.1,46.92,356.3,0.0058,-0.0114,3.97,4062.6,386.0,3,1,10.5,18.8,0.92,43.1,1.81,0.071,0.1449,0
NER-SIM-01869,Sikkim,Pakyong,NH-10 Sevoke-Gangtok Corridor,1085.5,38.19,312.7,0.0154,-0.0504,6.25,38.2,739.7,3,1,8.4,12.5,0.72,37.8,2.74,0.0,0.074,0
NER-SIM-01870,Manipur,Chandel,NH-102 Imphal-Moreh Corridor,828.3,40.61,43.0,0.0002,0.0023,2.0,187.7,840.5,3,2,210.0,523.5,31.02,84.9,19.79,2.083,0.9817,1
NER-SIM-01871,Sikkim,Pakyong,NH-10 Sevoke-Gangtok Corridor,939.1,41.58,300.9,-0.0014,-0.0592,2.77,996.1,329.8,4,3,11.6,12.9,1.54,42.4,3.58,0.079,0.1516,0
NER-SIM-01872,Nagaland,Phek,Phek-Meluri Road Corridor,1920.8,33.01,319.6,0.0066,0.0572,5.95,344.8,319.6,3,2,158.8,254.3,31.14,76.1,9.52,0.01,0.813,1
NER-SIM-01873,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1643.1,36.82,286.9,0.042,-0.0494,6.31,874.7,243.3,3,3,38.0,69.1,12.32,48.2,4.42,0.003,0.2974,0
NER-SIM-01874,Tripura,North Tripura,Jampui Hills Ridge Corridor,494.1,36.73,351.1,-0.0315,0.007,4.48,736.8,119.3,1,1,15.8,33.7,5.08,45.1,2.09,0.059,0.1098,0
NER-SIM-01875,Assam,Dima Hasao,NH-27 Lumding-Haflong Hill Cut,1187.2,10.88,25.0,0.128,-0.0876,7.2,203.1,294.4,2,2,1.2,0.8,0.15,26.0,0.18,0.051,0.0891,0
NER-SIM-01876,Sikkim,Mangan,North Sikkim Highway (Chungthang),2202.9,38.19,22.8,0.1436,-0.0276,5.96,3966.8,176.2,4,3,2.4,2.4,0.22,46.9,1.11,0.01,0.1438,0
NER-SIM-01877,Nagaland,Phek,Phek-Meluri Road Corridor,1437.2,22.92,299.9,0.004,0.0089,3.28,1512.6,86.2,2,2,60.2,105.8,19.51,58.0,0.59,0.014,0.1747,0
NER-SIM-01878,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1236.8,24.21,327.4,0.0618,-0.0147,4.2,2672.0,19.3,2,1,0.1,0.1,0.01,32.4,1.43,0.051,0.0482,0
NER-SIM-01879,Manipur,Noney,Tupul Railway Corridor Section,963.7,42.68,262.7,0.0013,0.0272,3.59,2303.5,288.5,3,2,7.9,9.9,0.54,36.1,5.9,0.071,0.0919,0
NER-SIM-01880,Sikkim,Mangan,North Sikkim Highway (Chungthang),1930.0,42.1,288.5,-0.0148,0.0203,4.93,912.6,34.0,3,2,6.7,9.7,0.51,36.0,2.51,0.072,0.1387,0
NER-SIM-01881,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,1696.2,32.03,259.9,-0.0172,0.0024,2.0,3218.0,196.8,1,2,10.0,15.2,0.69,39.6,2.47,0.073,0.0593,0
NER-SIM-01882,Nagaland,Phek,Phek-Meluri Road Corridor,1619.5,36.16,222.0,0.0665,0.08,7.06,170.3,184.3,3,4,20.0,11.7,2.14,32.1,3.33,0.108,0.1404,0
NER-SIM-01883,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,887.4,26.42,292.9,0.0318,-0.0089,6.0,582.1,204.5,2,1,12.4,14.5,1.67,37.1,3.39,0.023,0.0673,0
NER-SIM-01884,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,1057.3,55.6,195.4,0.0372,0.0898,2.17,1673.9,18.7,1,1,37.2,20.6,4.5,33.0,2.53,0.099,0.2787,0
NER-SIM-01885,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1485.0,38.15,64.1,-0.0172,0.0199,4.45,5116.1,40.2,3,3,127.5,315.5,21.57,82.4,25.28,3.244,0.9245,1
NER-SIM-01886,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1454.0,23.99,280.1,-0.0694,-0.0526,6.35,275.3,31.9,2,3,7.4,10.8,0.84,51.1,0.56,0.069,0.1282,0
NER-SIM-01887,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1508.0,32.47,108.3,0.051,0.0364,6.96,866.9,5.9,3,2,5.9,8.8,0.41,38.9,3.14,0.018,0.0767,0
NER-SIM-01888,Assam,Dima Hasao,NH-27 Lumding-Haflong Hill Cut,997.2,43.76,183.2,0.0406,-0.0815,3.57,464.8,301.9,1,4,7.9,4.1,0.59,34.7,1.98,0.027,0.0726,0
NER-SIM-01889,Sikkim,Pakyong,NH-10 Sevoke-Gangtok Corridor,1049.0,44.56,138.9,-0.0963,-0.0597,5.83,276.2,667.6,5,3,202.7,449.2,25.95,85.5,27.98,1.343,0.9818,1
NER-SIM-01890,Assam,Dima Hasao,NH-27 Lumding-Haflong Hill Cut,1204.1,30.1,46.0,-0.0338,0.017,6.27,863.0,4.9,1,1,2.2,1.8,0.29,39.8,3.69,0.062,0.06,0
NER-SIM-01891,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,739.2,24.25,359.3,0.058,0.0101,3.69,3314.5,147.4,3,4,12.0,17.6,0.82,33.4,3.53,0.0,0.0373,0
NER-SIM-01892,Nagaland,Phek,Phek-Meluri Road Corridor,1716.5,52.69,115.6,-0.0185,0.0056,3.08,119.9,613.5,3,4,10.2,7.9,0.84,30.5,4.5,0.0,0.1562,0
NER-SIM-01893,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1331.1,32.08,349.0,-0.0593,0.0479,7.51,990.7,54.7,1,3,7.2,18.6,1.66,36.8,1.95,0.04,0.128,0
NER-SIM-01894,Manipur,Noney,Tupul Railway Corridor Section,594.8,38.9,331.9,-0.0379,-0.0933,4.62,453.6,577.0,2,1,231.7,697.3,57.39,76.9,13.87,0.008,0.9865,1
NER-SIM-01895,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1201.8,32.83,272.5,0.0191,0.1016,6.09,114.4,151.9,2,1,3.6,5.9,0.38,29.5,1.43,0.095,0.1237,0
NER-SIM-01896,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,1016.7,41.19,27.0,-0.0148,0.0115,7.0,2253.8,45.2,1,3,5.2,2.7,0.64,32.0,3.37,0.047,0.1584,0
NER-SIM-01897,Arunachal Pradesh,West Kameng,Bhalukpong-Bomdila-Tawang Route,2605.0,25.96,1.9,-0.0447,0.0223,6.96,471.1,505.4,5,2,16.0,27.6,2.31,38.5,0.87,0.038,0.1803,0
NER-SIM-01898,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1561.5,29.16,101.7,0.0443,-0.0582,5.7,740.8,144.2,2,3,15.1,18.8,2.09,46.6,0.34,0.111,0.113,0
NER-SIM-01899,Manipur,Chandel,NH-102 Imphal-Moreh Corridor,1492.0,24.26,200.3,-0.078,-0.0107,4.44,221.2,12.6,2,2,174.8,294.3,22.05,88.1,27.82,0.022,0.8882,1
NER-SIM-01900,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,1277.3,28.29,232.4,-0.1305,0.0114,4.1,1021.6,133.1,2,2,58.1,135.1,10.56,59.2,0.95,0.072,0.2388,0
NER-SIM-01901,Arunachal Pradesh,West Kameng,Bhalukpong-Bomdila-Tawang Route,1985.3,34.78,273.7,-0.0767,-0.0017,5.35,2637.1,375.8,5,3,11.9,15.8,1.3,32.1,0.81,0.032,0.3346,0
NER-SIM-01902,Assam,Karbi Anglong,Diphu-Bokajan Escarpment,577.0,31.56,160.2,0.0039,0.0525,2.67,104.4,643.9,1,4,46.4,94.7,8.57,70.2,2.43,0.055,0.1833,0
NER-SIM-01903,Manipur,Noney,Tupul Railway Corridor Section,1052.6,42.12,42.9,-0.0607,-0.0773,3.52,29.2,551.5,3,3,53.4,123.5,7.63,68.8,2.4,0.071,0.6392,1
NER-SIM-01904,Nagaland,Phek,Phek-Meluri Road Corridor,1893.3,40.11,148.6,-0.0635,-0.002,3.14,2426.4,1017.2,2,3,2.5,4.4,0.17,28.9,2.57,0.067,0.1216,0
