elevation_m,slope_deg,aspect_deg,profile_curvature,plan_curvature,topographic_wetness_index,dist_to_fault_m,dist_to_drainage_m,rainfall_24h_mm,rainfall_72h_antecedent_mm,rainfall_intensity_mm_h,soil_moisture_pct,pore_water_pressure_kpa,tilt_rate_mm_h,lithology_code,lulc_code,landslide_occurred
1517.1,37.56,103.4,-0.0737,-0.0832,3.07,1367.1,69.8,71.4,214.7,15.56,75.3,7.77,0.0,1,2,0
208.5,25.19,3.5,-0.0153,0.0837,4.91,119.0,855.5,8.9,5.0,0.75,33.0,2.92,0.124,1,3,0
1810.7,34.72,310.2,-0.107,0.0638,5.53,4352.5,1139.7,8.7,9.3,1.11,31.0,4.64,0.063,2,1,0
1898.9,37.24,291.5,-0.0167,-0.0973,4.88,1616.3,754.4,135.5,431.7,27.25,83.7,25.28,6.858,5,3,1
598.2,17.11,266.5,-0.0727,-0.0968,4.59,693.1,709.7,116.3,332.1,36.84,88.3,42.38,0.0,1,1,1
1475.6,37.51,16.4,0.065,-0.0237,5.7,4435.3,55.2,6.0,7.0,0.63,38.4,0.0,0.065,2,1,0
1002.6,19.41,143.6,-0.016,-0.0099,6.13,1314.7,764.8,81.3,198.4,12.91,81.7,22.25,0.017,3,1,0
693.5,22.98,94.9,-0.0275,0.003,8.43,5546.3,161.0,154.5,323.3,26.57,77.1,9.21,0.018,3,3,1
1387.2,31.27,256.3,-0.0187,-0.0321,3.19,136.4,106.1,56.6,167.1,11.24,65.6,2.3,0.015,1,1,0
1306.3,28.15,148.1,0.0086,0.0316,7.56,1273.4,2081.3,8.6,5.6,0.76,39.9,2.43,0.068,1,3,0
1865.8,41.05,278.5,-0.0785,-0.0113,5.51,292.2,953.4,126.3,371.9,16.22,91.0,33.55,1.661,2,2,1
2000.3,47.82,189.6,0.0292,-0.0315,5.05,550.9,57.2,107.0,303.3,23.82,77.4,8.72,0.02,4,3,1
551.3,22.08,147.6,-0.0648,-0.0452,7.82,805.2,512.1,81.2,172.9,12.04,82.9,18.79,0.026,1,1,0
506.9,34.03,307.7,0.0099,-0.0131,4.42,469.7,70.7,7.2,3.8,1.14,36.0,1.08,0.0,1,1,0
489.0,50.95,64.6,0.0777,0.0036,3.4,82.1,245.5,143.0,337.4,25.43,80.1,20.45,0.036,1,1,1
1658.9,27.06,12.6,-0.0062,-0.0036,8.67,318.8,364.6,32.3,75.6,9.55,52.8,1.95,0.0,4,4,0
1525.6,37.49,213.7,-0.0099,0.0719,7.42,901.9,87.8,15.9,12.1,1.1,37.0,0.96,0.149,2,3,0
2269.9,31.71,276.2,0.0113,-0.0108,5.01,819.4,161.6,2.6,2.4,0.28,37.7,5.26,0.081,5,3,0
1604.0,38.23,262.9,-0.023,-0.0829,6.17,586.8,235.5,38.1,65.4,5.54,48.8,2.13,0.01,1,1,0
1412.6,30.48,52.9,0.0443,-0.048,7.72,2042.9,87.9,18.3,24.0,1.79,38.6,3.3,0.043,2,1,0
152.9,24.7,18.5,0.0288,-0.0203,7.77,658.5,570.4,1.1,1.2,0.11,36.2,0.73,0.108,1,3,0
1598.7,49.52,121.1,0.0373,0.0148,4.12,679.8,274.9,135.7,284.6,21.03,71.3,1.0,0.027,1,4,1
895.1,26.64,9.6,0.0632,-0.0433,6.58,32.9,164.2,2.4,2.7,0.2,37.9,0.98,0.064,2,1,0
1639.8,36.85,312.0,-0.0128,-0.0354,5.56,290.9,217.5,8.2,4.5,0.57,35.3,1.93,0.0,5,3,0
1920.4,27.45,105.1,-0.0062,0.0458,5.45,280.6,124.2,10.7,10.4,1.45,28.5,2.52,0.073,4,1,0
1421.1,35.11,20.0,0.013,0.029,4.36,438.1,397.9,14.5,12.0,1.15,34.3,3.93,0.071,3,3,0
1510.2,28.88,304.0,-0.0212,0.0081,3.34,701.2,642.5,17.8,26.4,1.76,53.1,1.68,0.02,3,3,0
1138.6,44.46,266.1,0.0545,-0.0082,5.93,559.8,180.3,0.4,0.6,0.03,32.3,3.13,0.077,2,1,0
1760.2,53.61,222.2,0.0416,-0.0773,2.71,1870.1,86.9,2.6,1.9,0.25,33.7,0.8,0.053,4,1,0
1195.0,41.63,62.6,-0.0194,0.0243,4.63,213.3,20.1,14.2,12.3,1.14,38.5,3.38,0.055,4,3,0
1070.2,29.57,101.1,-0.0407,-0.0433,6.23,2175.6,166.1,33.0,49.6,4.1,39.6,3.89,0.057,3,2,0
842.9,30.02,355.4,-0.0206,0.066,5.83,779.1,445.3,9.8,15.4,0.78,37.8,2.1,0.122,3,2,0
1837.8,28.89,237.7,0.0257,0.0319,5.86,721.3,1060.0,22.3,19.4,2.49,44.8,0.0,0.008,5,4,0
1397.4,40.99,222.7,-0.025,-0.0937,5.89,1546.1,556.6,129.9,338.2,37.44,83.4,24.43,0.197,2,4,1
734.8,29.28,244.0,0.0078,0.0411,8.1,207.3,394.1,0.8,1.1,0.06,37.7,2.87,0.085,3,1,0
1334.4,30.93,184.6,-0.0571,0.0352,7.2,624.7,618.6,68.6,213.1,9.47,82.1,21.79,0.0,1,2,1
1146.6,29.84,217.1,-0.0075,0.0483,5.44,3027.6,197.3,3.9,4.4,0.28,42.2,4.38,0.036,1,1,0
625.5,40.72,320.4,0.0279,-0.0669,5.71,904.6,93.7,46.2,96.5,6.64,58.8,4.02,0.122,3,2,0
1100.2,53.77,7.5,-0.0128,-0.0052,3.19,770.1,230.4,5.6,6.3,0.51,42.4,0.61,0.007,2,2,0
883.2,47.24,117.3,-0.0046,-0.0644,3.48,611.9,6.3,4.3,3.0,0.33,28.0,0.0,0.053,3,2,0
1241.7,25.73,118.7,0.0233,0.0654,4.09,2.9,1012.8,8.3,6.9,0.73,36.5,1.4,0.036,3,1,0
1577.1,18.18,200.4,-0.0611,-0.0891,7.86,498.3,42.9,7.4,5.0,0.61,41.5,2.69,0.067,3,4,0
554.2,25.78,108.1,-0.0874,0.0199,6.19,1426.0,180.6,24.8,41.6,3.5,44.1,2.02,0.091,1,1,0
874.1,33.28,321.7,-0.0049,-0.0105,3.79,169.9,14.3,214.9,411.1,27.43,74.8,4.37,0.043,2,2,1
1644.6,34.86,344.4,0.0196,0.0843,4.89,907.3,144.5,1.5,2.6,0.11,39.2,1.98,0.028,4,4,0
1791.5,32.33,43.2,0.0046,0.0874,5.16,1823.6,172.1,6.0,5.1,0.79,32.8,1.56,0.052,3,4,0
1274.2,41.15,126.0,0.0842,0.0803,5.01,494.8,50.7,4.6,6.4,0.33,35.2,0.98,0.037,1,2,0
1475.4,51.02,307.4,0.0227,-0.0223,6.32,1439.7,1125.0,132.8,386.3,17.58,73.7,2.7,0.057,4,3,1
1504.0,35.97,29.2,-0.0977,-0.0455,2.76,3518.6,135.3,5.4,4.7,0.53,40.5,3.83,0.079,2,2,0
584.2,28.84,209.3,0.0429,0.0765,4.78,1950.7,24.8,8.7,12.4,1.32,52.5,1.54,0.056,1,1,0
951.0,26.7,354.8,0.0013,0.0656,7.52,3009.5,252.1,36.0,98.4,5.39,54.6,1.09,0.024,5,2,0
809.5,20.55,345.0,-0.0373,-0.0768,5.71,641.6,88.5,65.8,208.6,19.7,71.6,0.43,0.044,1,4,0
985.0,25.42,279.6,0.0205,-0.0041,3.9,613.6,528.2,58.8,168.9,9.66,78.1,11.25,0.0,3,4,0
1399.4,28.92,80.4,0.0583,0.022,4.75,273.7,283.6,29.3,68.3,4.77,54.8,1.97,0.044,2,2,0
1340.8,24.4,339.8,-0.0829,0.0779,5.63,527.0,549.8,14.9,8.9,2.45,34.7,3.46,0.059,1,2,0
1309.8,35.79,188.3,0.1024,-0.0665,4.43,443.3,207.1,104.0,158.5,14.99,68.4,4.33,0.072,3,3,1
446.1,21.64,141.2,-0.0623,0.026,5.65,5036.8,808.0,8.2,13.6,0.54,30.5,0.45,0.021,1,3,0
726.0,20.51,65.6,-0.0639,0.0352,5.98,382.6,170.9,7.7,5.1,0.59,48.2,2.01,0.079,1,3,0
715.6,42.62,179.5,0.0546,0.0084,3.44,995.0,68.6,10.9,12.4,0.78,40.0,1.16,0.064,2,4,0
2294.9,49.56,275.0,0.0376,0.0286,4.39,93.1,115.9,5.4,4.4,0.42,27.0,2.23,0.065,5,2,0
1567.0,28.6,274.1,0.0342,0.1174,3.93,381.3,317.9,113.5,351.0,24.67,80.0,15.31,0.054,2,2,1
865.4,37.09,68.1,0.0312,0.0317,8.0,3461.2,499.2,6.2,9.5,0.44,35.9,0.0,0.075,1,2,0
1551.9,25.33,215.0,0.0697,-0.0284,7.62,2065.8,115.8,189.0,583.4,27.47,79.7,12.52,0.145,4,1,1
2055.2,42.85,257.5,0.0414,0.0063,2.58,2091.2,619.3,0.7,0.9,0.07,34.8,0.0,0.061,4,3,0
1173.6,26.85,269.3,-0.0588,-0.0119,5.59,524.7,166.2,5.9,4.1,0.71,33.7,1.47,0.057,2,3,0
896.5,35.24,276.7,0.0406,0.0259,4.97,426.7,32.2,130.8,314.3,23.67,78.7,13.11,0.019,1,4,1
803.6,38.22,224.0,-0.0107,-0.0105,3.32,286.2,397.0,37.8,67.4,4.24,51.6,3.07,0.0,1,1,0
705.6,36.7,208.2,-0.0478,0.0394,3.75,124.1,303.6,104.3,219.5,19.07,77.8,16.56,0.026,1,2,1
1975.9,44.79,124.6,0.012,-0.0382,2.73,182.2,69.2,52.7,168.2,8.45,72.4,2.26,0.071,5,3,1
770.6,48.14,224.8,0.0092,0.0397,3.88,231.8,980.8,119.5,294.1,23.68,86.3,26.64,1.51,2,2,1
1265.6,47.81,89.0,-0.0037,-0.0038,5.56,4354.0,662.6,154.9,442.3,22.62,83.4,17.58,11.763,4,2,1
1365.6,38.05,71.5,0.0234,-0.0103,6.44,3071.1,1266.4,1.5,2.5,0.15,37.2,2.29,0.058,2,4,0
1596.4,35.98,175.6,0.0482,-0.0446,6.64,286.2,353.7,40.6,65.8,5.34,41.1,2.0,0.076,2,1,0
2199.0,47.8,48.8,-0.0027,-0.0509,2.88,2566.1,758.7,20.3,33.9,1.87,41.7,4.88,0.063,5,1,0
751.5,33.13,140.3,0.0796,-0.0248,7.45,242.9,659.2,149.6,377.8,24.1,81.8,16.14,0.03,1,1,1
1492.2,31.04,258.4,-0.0519,0.0231,4.42,431.1,3.9,41.3,33.3,2.85,47.6,0.0,0.021,2,1,0
892.5,38.23,30.4,0.0625,0.0601,2.0,1522.5,1.8,137.7,228.2,32.72,83.3,30.86,0.355,2,3,1
1019.8,22.41,202.5,0.0471,0.0381,4.34,679.2,125.9,156.7,271.2,48.84,78.7,14.91,0.127,2,1,1
2297.4,34.15,169.8,0.0076,-0.0571,3.31,273.4,42.0,101.6,182.1,13.03,83.4,23.51,1.844,4,2,1
851.0,22.09,216.2,-0.0984,0.0369,5.6,219.9,177.3,0.0,0.1,0.0,39.6,4.39,0.116,3,3,0
1663.8,36.97,67.0,0.0277,0.051,5.36,518.0,84.7,7.0,5.4,1.15,30.3,3.4,0.051,5,2,0
1736.7,41.44,230.9,0.0666,0.0312,2.8,1461.2,232.4,3.1,3.9,0.22,37.2,1.24,0.0,2,1,0
1442.6,25.1,209.5,-0.0207,0.0043,4.63,1648.8,575.2,11.9,6.1,1.29,29.3,2.76,0.141,2,2,0
1386.0,42.97,339.6,-0.0305,-0.0103,4.26,690.6,458.2,153.6,317.3,22.59,84.3,21.9,3.552,4,3,1
1312.0,28.17,220.6,0.0085,-0.0109,6.56,1465.9,256.3,17.0,10.9,1.72,32.9,0.0,0.027,1,1,0
733.7,36.07,113.2,-0.022,0.0144,6.7,4126.2,442.9,24.8,33.5,2.65,45.0,0.82,0.044,3,1,0
414.3,30.73,308.6,-0.0443,0.0019,4.38,1356.4,607.8,117.1,176.2,17.83,75.7,8.07,0.025,1,3,1
633.0,34.55,138.0,-0.0206,-0.0225,5.34,462.7,70.2,19.9,28.7,1.38,46.1,3.83,0.106,1,2,0
1639.0,49.02,262.3,-0.0406,-0.0027,2.78,335.3,109.2,5.4,8.1,0.47,38.2,0.73,0.056,5,2,0
716.7,31.73,312.8,0.0073,-0.0294,4.25,681.0,150.0,113.4,303.1,16.6,83.5,20.76,0.072,1,3,1
1404.8,35.34,318.4,-0.0703,-0.09,2.0,508.9,204.8,19.9,19.6,1.62,53.1,0.8,0.0,1,2,0
994.2,45.22,245.1,0.0914,-0.0123,5.22,1162.7,99.0,91.1,149.2,27.93,68.8,3.12,0.084,2,2,1
2372.4,36.45,80.4,0.0844,0.0661,4.81,2296.7,20.2,52.9,120.5,10.56,59.4,2.42,0.068,5,3,1
977.2,36.02,318.1,0.0086,-0.0282,7.12,1344.0,180.6,20.9,15.6,1.83,37.9,1.64,0.0,1,1,0
1432.3,50.02,38.7,-0.0184,-0.0209,5.73,3114.3,804.3,26.7,47.4,5.91,45.8,0.07,0.042,2,2,0
784.7,32.23,99.4,-0.0228,-0.0162,3.97,1102.7,4257.4,9.2,11.1,1.13,31.0,3.63,0.0,1,2,0
917.5,32.63,77.6,0.0739,0.0198,3.65,307.2,663.7,53.9,153.6,10.31,73.2,4.65,0.085,1,3,0
591.5,43.0,127.2,-0.0714,-0.0116,3.07,236.0,54.0,5.0,7.0,0.53,41.5,1.84,0.061,2,1,0
622.5,34.39,218.7,0.0519,-0.0418,5.45,3246.6,10.0,76.7,210.9,12.21,73.9,1.7,0.077,2,3,1
1056.0,28.35,46.9,-0.0507,-0.0628,8.74,484.2,610.8,1.2,1.7,0.12,27.7,2.7,0.132,2,3,0
1020.8,38.35,323.6,0.0375,-0.0133,5.84,1740.7,223.4,6.2,10.2,0.43,28.9,0.42,0.013,4,4,0
643.8,34.79,32.3,0.0543,-0.0198,6.27,1997.4,345.9,15.2,20.6,1.06,45.9,4.01,0.063,1,2,0
1330.5,39.34,64.4,0.0093,0.0546,6.76,583.9,231.3,14.6,22.9,1.25,42.5,0.23,0.092,3,1,0
1215.9,24.78,74.7,0.0091,0.0208,4.78,1004.5,486.1,23.5,25.8,1.6,36.5,0.0,0.031,1,1,0
2101.8,36.66,182.0,-0.0266,0.0053,4.95,3558.4,505.5,57.9,80.7,6.75,54.0,2.02,0.034,4,2,0
1639.1,33.85,305.0,0.0135,-0.0117,4.93,1168.4,210.6,27.3,37.8,2.03,47.2,5.91,0.062,3,4,0
1037.6,47.03,27.6,0.1028,-0.0306,5.54,14.9,3.0,3.5,3.9,0.28,31.9,0.0,0.125,1,2,0
610.8,37.7,261.7,-0.0404,-0.019,5.05,3544.2,2097.4,4.7,7.3,0.57,38.5,3.8,0.004,1,1,0
1538.2,35.27,309.1,0.0262,0.0078,5.3,3901.9,217.3,17.7,16.9,2.72,32.5,0.0,0.071,1,1,0
422.4,28.0,191.9,0.0112,0.0899,5.55,273.0,183.0,4.6,4.3,0.47,40.3,0.0,0.048,1,1,0
739.1,7.74,84.4,-0.14,0.0222,6.34,130.3,363.2,17.6,11.2,2.22,34.9,2.41,0.0,2,2,0
1201.8,31.11,80.4,0.0528,-0.0446,5.46,1854.6,249.5,88.5,243.6,28.76,79.9,9.33,0.094,2,3,1
749.2,29.97,101.2,-0.013,0.076,6.69,716.0,279.1,263.2,549.9,54.29,78.8,16.22,0.001,4,3,1
1671.7,26.38,120.1,0.0278,0.076,3.85,2954.0,2.7,282.1,484.5,61.85,74.0,2.03,0.026,2,3,1
868.6,23.01,326.9,0.002,-0.0365,6.28,533.7,364.1,29.6,19.1,2.14,32.8,0.52,0.096,1,1,0
1651.5,53.34,172.0,0.0297,-0.008,4.25,1485.1,5.2,4.7,6.7,0.37,29.4,4.2,0.032,5,2,0
1569.0,38.79,80.7,0.0129,-0.0066,2.12,455.1,69.7,11.4,13.6,1.14,47.4,3.29,0.007,2,2,0
1723.3,38.11,125.2,0.0334,-0.0152,3.75,253.2,1.0,186.8,436.1,44.2,81.2,24.14,0.0,3,3,1
1192.9,23.34,89.0,-0.043,0.0067,7.82,1154.2,504.2,86.9,176.1,12.4,76.9,11.58,0.066,2,3,1
1660.5,35.32,47.1,-0.0699,0.0393,4.16,1162.0,21.9,13.7,18.2,0.98,40.4,2.47,0.088,2,2,0
2006.9,41.34,113.7,0.0048,0.0201,6.42,1720.5,115.5,87.4,254.4,15.97,80.5,14.94,0.071,4,3,1
1453.5,41.22,41.7,-0.0051,-0.0794,3.65,1963.5,217.8,2.9,4.0,0.29,48.1,0.83,0.055,1,1,0
1847.2,49.02,74.8,-0.0269,0.0815,2.15,306.6,311.0,3.5,4.5,0.43,40.7,0.28,0.079,3,1,0
1525.6,43.89,74.6,-0.0245,0.0855,4.77,124.5,55.0,24.2,34.4,2.74,45.0,3.89,0.064,5,1,0
1998.6,29.72,200.4,0.0879,-0.0289,5.36,572.2,605.1,154.0,330.9,19.44,92.7,37.76,0.073,4,3,1
1444.2,43.74,317.6,0.0035,-0.0186,6.16,1591.8,567.2,42.4,98.0,6.07,62.6,3.3,0.02,3,1,0
591.1,29.65,27.5,0.0141,0.027,3.57,1153.6,67.9,222.6,705.9,49.71,77.1,12.44,0.01,1,4,1
1849.1,33.51,130.0,-0.108,-0.0557,4.76,532.2,166.1,53.8,64.5,4.17,49.7,3.45,0.086,1,1,0
523.7,31.15,74.2,0.0652,-0.0382,6.24,231.4,1722.5,51.7,110.6,6.58,59.8,0.0,0.087,1,1,0
476.0,47.65,319.9,-0.0014,-0.0204,5.57,766.7,37.6,28.2,28.6,2.0,46.1,1.91,0.0,3,3,0
836.9,31.73,258.7,-0.0655,0.1051,8.28,543.1,781.0,60.9,144.8,10.68,78.6,17.08,0.089,3,2,1
1725.0,34.98,331.0,0.0529,0.0222,6.65,20.5,111.9,0.8,1.1,0.06,36.8,5.11,0.01,3,3,0
585.3,27.76,275.4,-0.0784,-0.0779,6.35,237.0,163.2,6.1,6.5,0.97,32.8,4.54,0.052,1,2,0
1447.4,39.56,151.2,0.0184,-0.0667,6.29,445.7,395.9,4.3,4.2,0.62,33.9,1.43,0.1,2,1,0
1393.2,34.02,182.6,-0.0608,0.025,3.36,1095.1,493.4,66.7,158.1,20.17,84.5,23.59,1.354,2,2,1
1225.5,27.55,343.7,-0.0229,0.0431,5.14,217.7,257.0,13.2,8.3,1.06,37.1,1.61,0.08,3,3,0
1880.1,33.36,307.3,0.0663,0.002,3.88,2982.8,889.2,57.8,36.0,4.74,40.2,1.5,0.088,2,1,0
771.6,23.82,357.4,0.0211,0.0266,8.73,1011.5,587.7,142.9,311.2,19.22,84.6,23.48,0.078,1,1,1
490.7,21.91,0.2,-0.031,-0.027,6.24,280.8,1165.1,19.5,11.3,1.46,26.5,1.65,0.064,1,1,0
1382.7,42.11,56.4,0.0353,-0.0005,3.73,68.0,249.6,96.4,199.2,18.48,76.3,11.18,0.102,2,1,1
1326.8,30.36,224.0,0.0317,0.0051,5.72,428.0,291.7,15.7,25.0,2.18,38.2,2.3,0.0,2,3,0
658.6,18.97,31.8,-0.1224,-0.0163,6.48,881.6,142.4,251.9,411.2,58.42,85.8,33.87,0.063,2,3,1
1124.2,33.47,309.3,0.093,0.0662,6.69,2067.4,331.9,220.3,596.1,31.61,74.9,0.0,0.017,2,2,1
846.1,32.12,149.5,-0.0911,0.0116,6.19,2458.2,182.1,46.8,70.7,6.31,49.3,3.94,0.034,2,3,0
1031.0,39.62,330.2,-0.0362,-0.0853,6.15,52.0,371.7,13.5,16.3,1.17,36.8,2.19,0.033,1,1,0
1511.9,36.25,311.7,0.0301,-0.027,5.42,366.5,149.0,5.1,6.7,0.46,49.2,2.53,0.049,2,3,0
1390.5,35.56,171.4,-0.0171,0.0731,2.36,4353.5,1497.5,123.0,373.4,19.29,74.5,2.96,0.037,5,3,1
603.4,34.41,231.7,-0.0025,0.0333,2.0,372.4,902.3,1.1,1.1,0.08,29.5,4.16,0.0,1,1,0
1029.9,33.97,216.8,0.1275,0.0121,5.67,3857.4,159.0,18.0,25.1,1.2,51.1,1.28,0.0,5,3,0
1273.5,42.87,359.3,0.0416,-0.0668,5.34,1302.6,327.8,288.9,579.2,36.65,73.7,3.52,0.037,1,1,1
1323.8,31.1,83.4,-0.033,0.0049,3.96,13.6,1031.4,128.3,301.0,20.0,88.7,28.36,0.081,1,1,1
1492.7,25.51,94.1,-0.0511,-0.074,6.27,1385.9,217.6,8.1,8.7,1.22,38.8,0.97,0.037,4,3,0
1307.6,29.14,260.7,0.0088,0.0804,8.21,282.0,917.3,189.3,331.0,39.56,73.2,2.39,0.024,2,1,1
753.1,39.12,224.0,0.0155,-0.0795,2.82,162.5,33.8,90.1,145.3,16.26,64.1,2.86,0.033,1,1,0
1462.7,50.62,118.4,0.0097,-0.0848,3.25,964.3,69.2,78.1,123.6,15.54,65.1,1.34,0.116,3,3,1
1057.3,55.6,195.4,0.0372,0.0898,2.17,1673.9,18.7,37.2,20.6,4.5,33.0,2.53,0.099,1,1,0
1787.0,39.01,141.5,0.0827,0.0137,4.72,123.4,973.0,2.5,2.8,0.32,32.8,0.0,0.011,5,1,0
990.2,37.08,170.7,0.0063,-0.046,6.4,2827.4,174.6,33.9,28.3,3.12,44.6,3.52,0.07,1,1,0
846.9,42.03,120.3,-0.0573,0.0768,4.01,393.8,216.6,19.9,12.6,2.45,42.5,1.18,0.072,1,1,0
1727.1,41.79,132.6,0.0366,-0.0987,4.29,1211.4,25.7,1.2,2.0,0.09,40.5,0.85,0.096,3,3,0
2451.7,32.73,31.5,-0.0035,0.0179,4.23,1749.2,982.8,26.1,45.7,2.08,46.8,3.78,0.073,5,1,0
1825.3,44.16,330.3,0.0776,-0.0125,3.84,1506.6,60.7,154.0,241.3,27.49,88.8,35.9,6.318,4,1,1
1595.6,38.45,185.1,0.0664,0.0951,4.33,1083.0,276.3,9.9,16.5,0.7,32.6,1.07,0.122,3,4,0
400.7,29.67,301.9,0.0228,0.0109,5.24,590.6,133.9,67.0,113.1,9.22,64.7,1.64,0.049,1,1,0
905.7,34.03,258.0,0.0902,0.0524,5.4,987.2,102.0,13.5,8.3,1.86,39.4,3.44,0.117,3,3,0
1713.6,43.53,58.9,-0.0329,-0.0327,6.0,4078.0,57.8,94.0,292.8,29.6,69.8,0.53,0.061,3,1,1
1543.1,32.8,102.9,-0.0397,-0.0045,6.71,1574.9,597.5,20.7,15.2,2.64,28.6,4.57,0.054,1,3,0
1298.8,44.62,226.9,-0.0407,-0.0229,5.39,2037.1,30.8,22.5,45.5,2.84,48.6,3.62,0.074,1,2,0
1855.8,33.68,94.0,-0.0098,0.0094,3.6,503.8,33.6,57.0,111.4,7.71,53.8,0.36,0.0,1,1,0
1905.2,49.1,37.3,-0.0198,-0.0484,4.92,1332.9,905.4,2.9,2.4,0.26,39.6,4.5,0.09,2,3,0
1961.3,44.58,264.1,0.0724,-0.0687,4.52,224.0,309.2,106.8,181.8,15.47,79.2,18.6,0.046,5,3,1
1365.8,40.42,326.0,-0.0095,0.0231,7.28,483.1,715.5,2.0,2.1,0.18,43.8,1.97,0.062,1,1,0
1586.8,44.43,189.7,0.0869,0.0141,5.28,1082.5,2006.9,3.4,4.8,0.3,27.6,0.68,0.08,3,3,0
1473.2,38.64,79.6,-0.0061,-0.0153,4.86,122.6,298.7,5.3,16.5,1.65,37.4,2.63,0.033,1,1,0
1455.2,40.26,114.0,0.0279,0.0195,6.14,3137.5,295.6,107.7,188.3,21.57,76.6,8.38,0.007,3,1,0
1326.3,18.95,298.1,0.0675,0.0284,7.88,596.8,170.3,5.7,8.2,0.7,39.5,3.8,0.048,1,3,0
1411.0,45.37,29.5,0.0337,-0.0197,3.64,3218.6,601.5,166.5,373.0,27.72,74.5,0.89,0.045,5,1,1
1228.1,20.27,64.9,0.0275,0.0218,3.93,2679.1,109.0,98.0,243.0,21.48,79.6,18.4,0.078,3,1,1
1080.9,13.43,23.8,-0.0187,-0.0131,8.17,650.4,34.1,10.4,13.6,0.79,38.5,0.82,0.032,3,3,0
1408.7,42.35,57.0,-0.0124,-0.1016,2.78,268.5,162.2,20.4,25.1,1.5,38.3,1.56,0.017,3,1,0
989.7,39.75,133.2,0.0462,-0.0679,4.49,430.3,137.2,4.6,4.2,0.42,44.1,3.97,0.0,2,1,0
926.5,24.34,70.1,0.0542,0.0159,5.94,407.2,1132.8,11.3,15.8,1.37,47.0,0.0,0.122,1,2,0
1028.0,38.31,279.4,-0.071,0.033,3.69,211.7,322.0,2.6,2.6,0.19,36.6,4.2,0.053,3,2,0
1647.0,16.8,92.8,-0.027,0.0746,7.02,108.4,226.9,69.3,174.4,8.72,67.9,2.67,0.138,1,2,0
933.1,36.49,27.1,-0.0077,-0.054,5.98,470.7,944.8,2.9,2.9,0.43,43.9,5.02,0.155,2,1,0
580.2,35.82,47.8,0.0257,-0.0385,6.75,2043.2,237.9,41.4,24.3,4.26,46.0,3.42,0.09,2,3,0
2078.1,49.09,219.9,-0.0039,-0.0005,3.49,338.9,70.5,2.7,2.4,0.29,30.2,0.28,0.091,5,4,0
1476.1,37.03,20.1,-0.0282,-0.0277,2.93,184.9,231.5,129.7,354.5,30.05,77.0,12.92,0.06,1,2,1
1020.5,25.85,153.3,-0.0102,-0.0498,4.66,498.2,992.8,14.0,21.9,2.08,35.8,1.87,0.086,4,3,0
2361.2,41.42,23.8,0.0536,-0.0731,2.0,591.7,59.1,19.5,31.9,1.86,49.1,4.65,0.003,4,1,0
1351.4,30.7,21.0,-0.018,0.0324,5.96,641.5,739.7,0.1,0.1,0.01,40.1,2.18,0.0,1,3,0
1615.9,34.6,102.6,0.0494,0.001,4.9,2354.9,12.7,20.0,26.3,2.35,48.1,2.0,0.097,2,3,0
1768.4,26.52,165.4,0.003,0.0757,3.88,2090.0,317.8,9.1,11.2,0.99,36.1,3.71,0.0,2,1,0
698.3,34.04,199.0,0.039,-0.0724,7.14,696.7,1710.2,182.0,391.4,42.27,89.2,32.92,2.46,1,1,1
1009.6,34.25,162.9,0.0662,0.0736,2.8,550.4,53.2,26.0,43.8,2.69,59.6,1.4,0.0,1,1,0
2231.3,39.49,269.3,0.0693,0.0488,3.96,112.8,384.0,4.2,4.3,0.68,30.9,3.57,0.015,5,2,0
558.3,22.14,44.6,-0.0243,-0.0495,4.09,136.1,239.1,18.5,58.5,5.89,49.3,4.23,0.008,2,1,0
332.0,28.24,36.5,-0.0259,0.023,3.35,596.9,0.2,78.2,140.7,10.07,61.4,0.0,0.023,1,3,0
1165.5,31.19,49.2,0.0085,0.1108,2.22,149.1,122.5,0.9,1.5,0.07,37.7,3.07,0.028,1,1,0
1341.6,30.21,263.1,-0.0046,0.0514,8.02,1114.2,1518.4,226.3,394.0,38.22,79.9,14.31,0.0,1,3,1
1204.1,30.1,46.0,-0.0338,0.017,6.27,863.0,4.9,2.2,1.8,0.29,39.8,3.69,0.062,1,1,0
1658.4,34.64,2.0,-0.0164,-0.0081,5.43,60.2,460.1,32.2,25.6,5.16,44.8,1.77,0.071,4,2,0
1640.9,35.36,287.6,-0.0739,-0.0216,6.24,607.1,53.6,124.0,304.5,21.3,73.6,1.41,0.094,2,3,1
1603.6,43.27,290.9,-0.0831,-0.0003,3.11,1459.2,282.2,156.4,291.9,38.33,78.3,15.73,0.062,4,1,1
981.9,23.76,194.1,-0.0435,0.0037,4.3,198.2,858.6,83.5,199.1,21.54,84.4,31.48,0.0,3,1,1
949.5,42.43,204.8,0.0759,-0.013,3.51,1455.3,28.4,22.3,36.5,1.63,36.0,2.61,0.0,1,4,0
1572.0,36.28,118.2,-0.0197,-0.0155,4.41,807.6,149.8,0.1,0.2,0.01,45.9,3.24,0.104,5,3,0
975.7,52.75,58.7,-0.0355,0.1133,4.78,6470.8,210.4,226.3,548.0,46.78,82.9,21.09,1.521,4,1,1
770.8,41.55,221.0,0.0302,0.0127,2.86,129.5,677.7,51.9,47.9,7.06,41.5,0.36,0.099,2,2,0
